Table:CsvMysteryShop,,,,,,,,,,,,
tid,level,commodity_group,num,is_free,paid_refresh,commodity_id,discription:s,price_type:PriceType,price,,,
5023033,50,3,2,2,277,2016,暮光首领碎片,英魂,270,,,
5023034,50,3,2,2,277,2021,符文图腾碎片,英魂,180,,,
5023035,50,3,2,2,277,2018,恐惧魔王碎片,英魂,180,,,
5023036,50,3,2,2,277,2023,盘牙女王碎片,英魂,180,,,
5024001,50,4,1,2,239,2104,影牙指挥官碎片,英魂,30,,,
5024002,50,4,1,2,239,2105,血色指挥官碎片,英魂,30,,,
5024003,50,4,1,2,239,2107,大检察官碎片,英魂,30,,,
5024004,50,4,1,2,238,2112,影牙堡主碎片,英魂,30,,,
5024005,50,4,1,2,239,2117,灰葬男爵碎片,英魂,30,,,
5024006,50,4,1,2,238,2122,荆棘谷猎手碎片,英魂,30,,,
5024007,50,4,1,2,238,2109,审讯官碎片,英魂,30,,,
5024008,50,4,1,2,238,2128,大范碎片,英魂,30,,,
5024009,50,4,1,2,238,2130,凡妮莎碎片,英魂,30,,,
5024010,50,4,1,2,238,2124,沙顶酋长碎片,英魂,30,,,
5024011,50,4,1,2,238,2111,巫妖碎片,英魂,30,,,
5024012,50,4,1,2,238,2115,督军碎片,英魂,30,,,
5024013,50,4,1,2,238,2110,奥法师碎片,英魂,30,,,
5024014,50,4,1,2,238,2114,水占师碎片,英魂,30,,,
5024015,50,4,1,2,238,2113,预言者碎片,英魂,30,,,
5024016,50,4,1,2,238,2125,赫洛德碎片,英魂,30,,,
5024017,50,4,1,2,238,2106,大帝碎片,英魂,30,,,
5024018,50,4,1,2,238,2116,加丁碎片,英魂,30,,,
5024019,50,4,1,2,238,2118,巴纳扎尔碎片,英魂,30,,,
5024020,50,4,1,2,238,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
5024021,50,4,1,2,238,2127,黑手碎片,英魂,30,,,
5024022,50,4,2,2,238,2104,影牙指挥官碎片,英魂,60,,,
5024023,50,4,2,2,238,2105,血色指挥官碎片,英魂,60,,,
5024024,50,4,2,2,238,2107,大检察官碎片,英魂,60,,,
5024025,50,4,2,2,238,2112,影牙堡主碎片,英魂,60,,,
5024026,50,4,2,2,238,2117,灰葬男爵碎片,英魂,60,,,
5024027,50,4,2,2,238,2122,荆棘谷猎手碎片,英魂,60,,,
5024028,50,4,2,2,238,2109,审讯官碎片,英魂,60,,,
5024029,50,4,2,2,238,2128,大范碎片,英魂,60,,,
5024030,50,4,2,2,238,2130,凡妮莎碎片,英魂,60,,,
5024031,50,4,2,2,238,2124,沙顶酋长碎片,英魂,60,,,
5024032,50,4,2,2,238,2111,巫妖碎片,英魂,60,,,
5024033,50,4,2,2,238,2115,督军碎片,英魂,60,,,
5024034,50,4,2,2,238,2110,奥法师碎片,英魂,60,,,
5024035,50,4,2,2,238,2114,水占师碎片,英魂,60,,,
5024036,50,4,2,2,238,2113,预言者碎片,英魂,60,,,
5024037,50,4,2,2,238,2125,赫洛德碎片,英魂,60,,,
5024038,50,4,2,2,238,2106,大帝碎片,英魂,60,,,
5024039,50,4,2,2,238,2116,加丁碎片,英魂,60,,,
5024040,50,4,2,2,238,2118,巴纳扎尔碎片,英魂,60,,,
5024041,50,4,2,2,238,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
5024042,50,4,2,2,238,2127,黑手碎片,英魂,60,,,
5025001,50,5,1,2,95,2006,暴风摄政王碎片,英魂,90,,,
5025002,50,5,1,2,95,2014,霜狼督军碎片,英魂,90,,,
5025003,50,5,1,2,95,2017,基丹碎片,英魂,90,,,
5025004,50,5,1,2,95,2026,山丘之王碎片,英魂,90,,,
5025005,50,5,1,2,95,2029,守望者碎片,英魂,90,,,
5025006,50,5,1,2,95,2030,刺客碎片,英魂,90,,,
5025007,50,5,1,2,95,2008,先知碎片,英魂,135,,,
5025008,50,5,1,2,95,2010,大法师碎片,英魂,135,,,
5025009,50,5,1,2,95,2013,灰舌死誓者碎片,英魂,135,,,
5025010,50,5,1,2,95,2024,暗矛巨魔碎片,英魂,90,,,
5025011,50,5,1,2,95,2005,银白十字军碎片,英魂,90,,,
5025012,50,5,1,2,95,2009,大主教碎片,英魂,90,,,
5025013,50,5,1,2,95,2015,天灾首领碎片,英魂,90,,,
5025014,50,5,1,2,95,2016,暮光首领碎片,英魂,135,,,
5025015,50,5,1,2,95,2021,符文图腾碎片,英魂,90,,,
5025016,50,5,1,2,95,2018,恐惧魔王碎片,英魂,90,,,
5025017,50,5,1,2,95,2023,盘牙女王碎片,英魂,90,,,
5025018,50,5,1,2,95,2003,血魔碎片,英魂,135,,,
5025019,50,5,2,2,94,2003,血魔碎片,英魂,270,,,
5025020,50,5,2,2,94,2006,暴风摄政王碎片,英魂,180,,,
5025021,50,5,2,2,94,2014,霜狼督军碎片,英魂,180,,,
5025022,50,5,2,2,94,2017,基丹碎片,英魂,180,,,
5025023,50,5,2,2,94,2026,山丘之王碎片,英魂,180,,,
5025024,50,5,2,2,94,2029,守望者碎片,英魂,180,,,
5025025,50,5,2,2,94,2030,刺客碎片,英魂,180,,,
5025026,50,5,2,2,94,2008,先知碎片,英魂,270,,,
5025027,50,5,2,2,94,2024,暗矛巨魔碎片,英魂,180,,,
5025028,50,5,2,2,94,2005,银白十字军碎片,英魂,180,,,
5025029,50,5,2,2,94,2009,大主教碎片,英魂,180,,,
5025030,50,5,2,2,94,2015,天灾首领碎片,英魂,180,,,
5025031,50,5,2,2,94,2010,大法师碎片,英魂,270,,,
5025032,50,5,2,2,94,2013,灰舌死誓者碎片,英魂,270,,,
5025033,50,5,2,2,94,2016,暮光首领碎片,英魂,270,,,
5025034,50,5,2,2,94,2021,符文图腾碎片,英魂,180,,,
5025035,50,5,2,2,94,2018,恐惧魔王碎片,英魂,180,,,
5025036,50,5,2,2,94,2023,盘牙女王碎片,英魂,180,,,
5025037,50,5,5,2,34,2006,暴风摄政王碎片,英魂,450,,,
5025038,50,5,5,2,34,2014,霜狼督军碎片,英魂,450,,,
5025039,50,5,5,2,34,2017,基丹碎片,英魂,450,,,
5025040,50,5,5,2,33,2026,山丘之王碎片,英魂,450,,,
5025041,50,5,5,2,33,2029,守望者碎片,英魂,450,,,
5025042,50,5,5,2,33,2030,刺客碎片,英魂,450,,,
5025043,50,5,5,2,33,2008,先知碎片,英魂,675,,,
5025044,50,5,5,2,33,2024,暗矛巨魔碎片,英魂,450,,,
5025045,50,5,5,2,33,2005,银白十字军碎片,英魂,450,,,
5025046,50,5,5,2,33,2015,天灾首领碎片,英魂,450,,,
5025047,50,5,5,2,33,2009,大主教碎片,英魂,450,,,
5025048,50,5,5,2,33,2010,大法师碎片,英魂,675,,,
5025049,50,5,5,2,33,2013,灰舌死誓者碎片,英魂,675,,,
5025050,50,5,5,2,33,2016,暮光首领碎片,英魂,675,,,
5025051,50,5,5,2,33,2021,符文图腾碎片,英魂,450,,,
5025052,50,5,5,2,33,2018,恐惧魔王碎片,英魂,450,,,
5025053,50,5,5,2,34,2023,盘牙女王碎片,英魂,450,,,
5025054,50,5,5,2,33,2003,血魔碎片,英魂,675,,,
5025055,50,5,1,2,143,2104,影牙指挥官碎片,英魂,30,,,
5025056,50,5,1,2,143,2105,血色指挥官碎片,英魂,30,,,
5025057,50,5,1,2,143,2107,大检察官碎片,英魂,30,,,
5025058,50,5,1,2,143,2112,影牙堡主碎片,英魂,30,,,
5025059,50,5,1,2,143,2117,灰葬男爵碎片,英魂,30,,,
5025060,50,5,1,2,143,2122,荆棘谷猎手碎片,英魂,30,,,
5025061,50,5,1,2,143,2109,审讯官碎片,英魂,30,,,
5025062,50,5,1,2,143,2128,大范碎片,英魂,30,,,
5025063,50,5,1,2,143,2130,凡妮莎碎片,英魂,30,,,
5025064,50,5,1,2,143,2124,沙顶酋长碎片,英魂,30,,,
5025065,50,5,1,2,143,2111,巫妖碎片,英魂,30,,,
5025066,50,5,1,2,143,2115,督军碎片,英魂,30,,,
5025067,50,5,1,2,143,2110,奥法师碎片,英魂,30,,,
5025068,50,5,1,2,143,2114,水占师碎片,英魂,30,,,
5025069,50,5,1,2,143,2113,预言者碎片,英魂,30,,,
5025070,50,5,1,2,143,2125,赫洛德碎片,英魂,30,,,
5025071,50,5,1,2,143,2106,大帝碎片,英魂,30,,,
5025072,50,5,1,2,143,2116,加丁碎片,英魂,30,,,
5025073,50,5,1,2,143,2118,巴纳扎尔碎片,英魂,30,,,
5025074,50,5,1,2,143,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
5025075,50,5,1,2,143,2127,黑手碎片,英魂,30,,,
5025076,50,5,2,2,142,2104,影牙指挥官碎片,英魂,60,,,
5025077,50,5,2,2,142,2105,血色指挥官碎片,英魂,60,,,
5025078,50,5,2,2,143,2107,大检察官碎片,英魂,60,,,
5025079,50,5,2,2,143,2112,影牙堡主碎片,英魂,60,,,
5025080,50,5,2,2,143,2117,灰葬男爵碎片,英魂,60,,,
5025081,50,5,2,2,143,2122,荆棘谷猎手碎片,英魂,60,,,
5025082,50,5,2,2,143,2109,审讯官碎片,英魂,60,,,
5025083,50,5,2,2,143,2128,大范碎片,英魂,60,,,
5025084,50,5,2,2,143,2130,凡妮莎碎片,英魂,60,,,
5025085,50,5,2,2,143,2124,沙顶酋长碎片,英魂,60,,,
5025086,50,5,2,2,143,2111,巫妖碎片,英魂,60,,,
5025087,50,5,2,2,142,2115,督军碎片,英魂,60,,,
5025088,50,5,2,2,142,2110,奥法师碎片,英魂,60,,,
5025089,50,5,2,2,142,2114,水占师碎片,英魂,60,,,
5025090,50,5,2,2,142,2113,预言者碎片,英魂,60,,,
5025091,50,5,2,2,143,2125,赫洛德碎片,英魂,60,,,
5025092,50,5,2,2,143,2106,大帝碎片,英魂,60,,,
5025093,50,5,2,2,143,2116,加丁碎片,英魂,60,,,
5025094,50,5,2,2,143,2118,巴纳扎尔碎片,英魂,60,,,
5025095,50,5,2,2,143,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
5025096,50,5,2,2,143,2127,黑手碎片,英魂,60,,,
5026001,50,6,1,2,166,42001,宁神花,英魂,10,,,
5026002,50,6,1,2,166,42002,银叶草,英魂,10,,,
5026003,50,6,1,2,167,42003,石南草,英魂,10,,,
5026004,50,6,1,2,166,42004,荆棘藻,英魂,10,,,
5026005,50,6,1,2,535,42011,野钢花,英魂,10,,,
5026006,50,6,1,2,535,42012,雨燕草,英魂,10,,,
5026007,50,6,1,2,533,42013,幽灵菇,英魂,10,,,
5026008,50,6,1,2,533,42014,火焰花,英魂,10,,,
5026009,50,6,1,2,533,42015,野葡萄藤,英魂,10,,,
5026010,50,6,2,2,166,42001,宁神花,英魂,20,,,
5026011,50,6,2,2,166,42002,银叶草,英魂,20,,,
5026012,50,6,2,2,166,42003,石南草,英魂,20,,,
5026013,50,6,2,2,166,42004,荆棘藻,英魂,20,,,
5026014,50,6,2,2,535,42011,野钢花,英魂,20,,,
5026015,50,6,2,2,535,42012,雨燕草,英魂,20,,,
5026016,50,6,2,2,533,42013,幽灵菇,英魂,20,,,
5026017,50,6,2,2,533,42014,火焰花,英魂,20,,,
5026018,50,6,2,2,533,42015,野葡萄藤,英魂,20,,,
5026019,50,6,3,2,166,42001,宁神花,英魂,30,,,
5026020,50,6,3,2,166,42002,银叶草,英魂,30,,,
5026021,50,6,3,2,166,42003,石南草,英魂,30,,,
5026022,50,6,3,2,166,42004,荆棘藻,英魂,30,,,
5026023,50,6,3,2,535,42011,野钢花,英魂,30,,,
5026024,50,6,3,2,535,42012,雨燕草,英魂,30,,,
5026025,50,6,3,2,533,42013,幽灵菇,英魂,30,,,
5026026,50,6,3,2,533,42014,火焰花,英魂,30,,,
5026027,50,6,3,2,533,42015,野葡萄藤,英魂,30,,,
6011001,60,1,1,1,0,200011,初级格挡之一,钻石,100,,,
6011002,60,1,1,1,0,200012,初级格挡之二,钻石,100,,,
6011003,60,1,1,1,0,200013,初级格挡之三,钻石,100,,,
6011004,60,1,1,1,0,200111,初级抵抗之一,钻石,100,,,
6011005,60,1,1,1,0,200112,初级抵抗之二,钻石,100,,,
6011006,60,1,1,1,0,200113,初级抵抗之三,钻石,100,,,
6011007,60,1,1,1,0,200211,初级命中之一,钻石,100,,,
6011008,60,1,1,1,0,200212,初级命中之二,钻石,100,,,
6011009,60,1,1,1,0,200213,初级命中之三,钻石,100,,,
6011010,60,1,1,1,0,200311,初级闪避之一,钻石,100,,,
6011011,60,1,1,1,0,200312,初级闪避之二,钻石,100,,,
6011012,60,1,1,1,0,200313,初级闪避之三,钻石,100,,,
6011013,60,1,1,1,0,200411,初级暴击之一,钻石,100,,,
6011014,60,1,1,1,0,200412,初级暴击之二,钻石,100,,,
6011015,60,1,1,1,0,200413,初级暴击之三,钻石,100,,,
6011016,60,1,1,1,350,200611,初级速度之一,钻石,100,,,
6011017,60,1,1,1,350,200612,初级速度之二,钻石,100,,,
6011018,60,1,1,1,350,200613,初级速度之三,钻石,100,,,
6011019,60,1,1,1,350,200711,初级血量之一,钻石,100,,,
6011020,60,1,1,1,350,200712,初级血量之二,钻石,100,,,
6011021,60,1,1,1,350,200713,初级血量之三,钻石,100,,,
6011022,60,1,1,1,0,200811,初级韧性之一,钻石,100,,,
6011023,60,1,1,1,0,200812,初级韧性之二,钻石,100,,,
6011024,60,1,1,1,0,200813,初级韧性之三,钻石,100,,,
6011025,60,1,1,1,350,200911,初级物攻之一,钻石,100,,,
6011026,60,1,1,1,350,200912,初级物攻之二,钻石,100,,,
6011027,60,1,1,1,350,200913,初级物攻之三,钻石,100,,,
6011028,60,1,1,1,350,201011,初级物防之一,钻石,100,,,
6011029,60,1,1,1,350,201012,初级物防之二,钻石,100,,,
6011030,60,1,1,1,350,201013,初级物防之三,钻石,100,,,
6011031,60,1,1,1,350,201111,初级法攻之一,钻石,100,,,
6011032,60,1,1,1,350,201112,初级法攻之二,钻石,100,,,
6011033,60,1,1,1,350,201113,初级法攻之三,钻石,100,,,
6011034,60,1,1,1,350,201211,初级法防之一,钻石,100,,,
6011035,60,1,1,1,350,201212,初级法防之二,钻石,100,,,
6011036,60,1,1,1,350,201213,初级法防之三,钻石,100,,,
6011037,60,1,1,1,0,201311,初级穿透之一,钻石,100,,,
6011038,60,1,1,1,0,201312,初级穿透之二,钻石,100,,,
6011039,60,1,1,1,0,201313,初级穿透之三,钻石,100,,,
6011040,60,1,1,1,0,201511,初级受治疗之一,钻石,100,,,
6011041,60,1,1,1,0,201512,初级受治疗之二,钻石,100,,,
6011042,60,1,1,1,0,201513,初级受治疗之三,钻石,100,,,
6011043,60,1,1,1,0,200021,中级格挡之一,钻石,1000,,,
6011044,60,1,1,1,0,200022,中级格挡之二,钻石,1000,,,
6011045,60,1,1,1,0,200023,中级格挡之三,钻石,1000,,,
6011046,60,1,1,1,0,200024,中级格挡之四,钻石,1000,,,
6011047,60,1,1,1,0,200121,中级抵抗之一,钻石,1000,,,
6011048,60,1,1,1,0,200122,中级抵抗之二,钻石,1000,,,
6011049,60,1,1,1,0,200123,中级抵抗之三,钻石,1000,,,
6011050,60,1,1,1,0,200124,中级抵抗之四,钻石,1000,,,
6011051,60,1,1,1,0,200221,中级命中之一,钻石,1000,,,
6011052,60,1,1,1,0,200222,中级命中之二,钻石,1000,,,
6011053,60,1,1,1,0,200223,中级命中之三,钻石,1000,,,
6011054,60,1,1,1,0,200224,中级命中之四,钻石,1000,,,
6011055,60,1,1,1,0,200321,中级闪避之一,钻石,1000,,,
6011056,60,1,1,1,0,200322,中级闪避之二,钻石,1000,,,
6011057,60,1,1,1,0,200323,中级闪避之三,钻石,1000,,,
6011058,60,1,1,1,0,200324,中级闪避之四,钻石,1000,,,
6011059,60,1,1,1,0,200421,中级暴击之一,钻石,1000,,,
6011060,60,1,1,1,0,200422,中级暴击之二,钻石,1000,,,
6011061,60,1,1,1,0,200423,中级暴击之三,钻石,1000,,,
6011062,60,1,1,1,0,200424,中级暴击之四,钻石,1000,,,
6011063,60,1,1,1,154,200621,中级速度之一,钻石,800,,,
6011064,60,1,1,1,154,200622,中级速度之二,钻石,800,,,
6011065,60,1,1,1,154,200623,中级速度之三,钻石,800,,,
6011066,60,1,1,1,154,200624,中级速度之四,钻石,800,,,
6011067,60,1,1,1,155,200721,中级血量之一,钻石,800,,,
6011068,60,1,1,1,155,200722,中级血量之二,钻石,800,,,
6011069,60,1,1,1,155,200723,中级血量之三,钻石,800,,,
6011070,60,1,1,1,155,200724,中级血量之四,钻石,800,,,
6011071,60,1,1,1,0,200821,中级韧性之一,钻石,1000,,,
6011072,60,1,1,1,0,200822,中级韧性之二,钻石,1000,,,
6011073,60,1,1,1,0,200823,中级韧性之三,钻石,1000,,,
6011074,60,1,1,1,0,200824,中级韧性之四,钻石,1000,,,
6011075,60,1,1,1,154,200921,中级物攻之一,钻石,800,,,
6011076,60,1,1,1,154,200922,中级物攻之二,钻石,800,,,
6011077,60,1,1,1,154,200923,中级物攻之三,钻石,800,,,
6011078,60,1,1,1,154,200924,中级物攻之四,钻石,800,,,
6011079,60,1,1,1,154,201021,中级物防之一,钻石,800,,,
6011080,60,1,1,1,154,201022,中级物防之二,钻石,800,,,
6011081,60,1,1,1,154,201023,中级物防之三,钻石,800,,,
6011082,60,1,1,1,154,201024,中级物防之四,钻石,800,,,
6011083,60,1,1,1,154,201121,中级法攻之一,钻石,800,,,
6011084,60,1,1,1,154,201122,中级法攻之二,钻石,800,,,
6011085,60,1,1,1,154,201123,中级法攻之三,钻石,800,,,
6011086,60,1,1,1,154,201124,中级法攻之四,钻石,800,,,
6011087,60,1,1,1,154,201221,中级法防之一,钻石,800,,,
6011088,60,1,1,1,154,201222,中级法防之二,钻石,800,,,
6011089,60,1,1,1,154,201223,中级法防之三,钻石,800,,,
6011090,60,1,1,1,154,201224,中级法防之四,钻石,800,,,
6011091,60,1,1,1,0,201321,中级穿透之一,钻石,1000,,,
6011092,60,1,1,1,0,201322,中级穿透之二,钻石,1000,,,
6011093,60,1,1,1,0,201323,中级穿透之三,钻石,1000,,,
6011094,60,1,1,1,0,201324,中级穿透之四,钻石,1000,,,
6011095,60,1,1,1,0,201521,中级受治疗之一,钻石,1000,,,
6011096,60,1,1,1,0,201522,中级受治疗之二,钻石,1000,,,
6011097,60,1,1,1,0,201523,中级受治疗之三,钻石,1000,,,
6011098,60,1,1,1,0,201524,中级受治疗之四,钻石,1000,,,
6012001,60,2,750,1,1000,108,战魂,钻石,50,,,
6012002,60,2,1500,1,2000,108,战魂,钻石,100,,,
6012003,60,2,3000,1,1000,108,战魂,钻石,200,,,
6012004,60,2,20000,1,600,107,铜币,钻石,30,,,
6012005,60,2,50000,1,300,107,铜币,钻石,75,,,
6012006,60,2,100000,1,100,107,铜币,钻石,150,,,
6012007,60,2,1,1,3000,40053,鉴定之书,钻石,25,,,
6012008,60,2,1,1,2000,40053,鉴定之书,英魂,25,,,
6013001,60,3,1,1,279,2006,暴风摄政王碎片,英魂,90,,,
6013002,60,3,1,1,279,2014,霜狼督军碎片,英魂,90,,,
6013003,60,3,1,1,279,2017,基丹碎片,英魂,90,,,
6013004,60,3,1,1,279,2026,山丘之王碎片,英魂,90,,,
6013005,60,3,1,1,279,2029,守望者碎片,英魂,90,,,
6013006,60,3,1,1,279,2030,刺客碎片,英魂,90,,,
6013007,60,3,1,1,278,2008,先知碎片,英魂,135,,,
6013008,60,3,1,1,278,2010,大法师碎片,英魂,135,,,
6013009,60,3,1,1,279,2013,灰舌死誓者碎片,英魂,135,,,
6013010,60,3,1,1,279,2024,暗矛巨魔碎片,英魂,90,,,
6013011,60,3,1,1,279,2005,银白十字军碎片,英魂,90,,,
6013012,60,3,1,1,278,2009,大主教碎片,英魂,90,,,
6013013,60,3,1,1,279,2015,天灾首领碎片,英魂,90,,,
6013014,60,3,1,1,278,2016,暮光首领碎片,英魂,135,,,
6013015,60,3,1,1,278,2021,符文图腾碎片,英魂,90,,,
6013016,60,3,1,1,278,2018,恐惧魔王碎片,英魂,90,,,
6013017,60,3,1,1,278,2023,盘牙女王碎片,英魂,90,,,
6013018,60,3,1,1,278,2003,血魔碎片,英魂,135,,,
6013019,60,3,2,1,277,2003,血魔碎片,英魂,270,,,
6013020,60,3,2,1,277,2006,暴风摄政王碎片,英魂,180,,,
6013021,60,3,2,1,277,2014,霜狼督军碎片,英魂,180,,,
6013022,60,3,2,1,277,2017,基丹碎片,英魂,180,,,
6013023,60,3,2,1,277,2026,山丘之王碎片,英魂,180,,,
6013024,60,3,2,1,277,2029,守望者碎片,英魂,180,,,
6013025,60,3,2,1,277,2030,刺客碎片,英魂,180,,,
6013026,60,3,2,1,277,2008,先知碎片,英魂,270,,,
6013027,60,3,2,1,277,2024,暗矛巨魔碎片,英魂,180,,,
6013028,60,3,2,1,277,2005,银白十字军碎片,英魂,180,,,
6013029,60,3,2,1,277,2009,大主教碎片,英魂,180,,,
6013030,60,3,2,1,277,2015,天灾首领碎片,英魂,180,,,
6013031,60,3,2,1,277,2010,大法师碎片,英魂,270,,,
6013032,60,3,2,1,277,2013,灰舌死誓者碎片,英魂,270,,,
6013033,60,3,2,1,277,2016,暮光首领碎片,英魂,270,,,
6013034,60,3,2,1,277,2021,符文图腾碎片,英魂,180,,,
6013035,60,3,2,1,277,2018,恐惧魔王碎片,英魂,180,,,
6013036,60,3,2,1,277,2023,盘牙女王碎片,英魂,180,,,
6014001,60,4,1,1,239,2104,影牙指挥官碎片,英魂,30,,,
6014002,60,4,1,1,239,2105,血色指挥官碎片,英魂,30,,,
6014003,60,4,1,1,239,2107,大检察官碎片,英魂,30,,,
6014004,60,4,1,1,238,2112,影牙堡主碎片,英魂,30,,,
6014005,60,4,1,1,239,2117,灰葬男爵碎片,英魂,30,,,
6014006,60,4,1,1,238,2122,荆棘谷猎手碎片,英魂,30,,,
6014007,60,4,1,1,238,2109,审讯官碎片,英魂,30,,,
6014008,60,4,1,1,238,2128,大范碎片,英魂,30,,,
6014009,60,4,1,1,238,2130,凡妮莎碎片,英魂,30,,,
6014010,60,4,1,1,238,2124,沙顶酋长碎片,英魂,30,,,
6014011,60,4,1,1,238,2111,巫妖碎片,英魂,30,,,
6014012,60,4,1,1,238,2115,督军碎片,英魂,30,,,
6014013,60,4,1,1,238,2110,奥法师碎片,英魂,30,,,
6014014,60,4,1,1,238,2114,水占师碎片,英魂,30,,,
6014015,60,4,1,1,238,2113,预言者碎片,英魂,30,,,
6014016,60,4,1,1,238,2125,赫洛德碎片,英魂,30,,,
6014017,60,4,1,1,238,2106,大帝碎片,英魂,30,,,
6014018,60,4,1,1,238,2116,加丁碎片,英魂,30,,,
6014019,60,4,1,1,238,2118,巴纳扎尔碎片,英魂,30,,,
6014020,60,4,1,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,30,,,
6014021,60,4,1,1,238,2127,黑手碎片,英魂,30,,,
6014022,60,4,2,1,238,2104,影牙指挥官碎片,英魂,60,,,
6014023,60,4,2,1,238,2105,血色指挥官碎片,英魂,60,,,
6014024,60,4,2,1,238,2107,大检察官碎片,英魂,60,,,
6014025,60,4,2,1,238,2112,影牙堡主碎片,英魂,60,,,
6014026,60,4,2,1,238,2117,灰葬男爵碎片,英魂,60,,,
6014027,60,4,2,1,238,2122,荆棘谷猎手碎片,英魂,60,,,
6014028,60,4,2,1,238,2109,审讯官碎片,英魂,60,,,
6014029,60,4,2,1,238,2128,大范碎片,英魂,60,,,
6014030,60,4,2,1,238,2130,凡妮莎碎片,英魂,60,,,
6014031,60,4,2,1,238,2124,沙顶酋长碎片,英魂,60,,,
6014032,60,4,2,1,238,2111,巫妖碎片,英魂,60,,,
6014033,60,4,2,1,238,2115,督军碎片,英魂,60,,,
6014034,60,4,2,1,238,2110,奥法师碎片,英魂,60,,,
6014035,60,4,2,1,238,2114,水占师碎片,英魂,60,,,
6014036,60,4,2,1,238,2113,预言者碎片,英魂,60,,,
6014037,60,4,2,1,238,2125,赫洛德碎片,英魂,60,,,
6014038,60,4,2,1,238,2106,大帝碎片,英魂,60,,,
6014039,60,4,2,1,238,2116,加丁碎片,英魂,60,,,
6014040,60,4,2,1,238,2118,巴纳扎尔碎片,英魂,60,,,
6014041,60,4,2,1,238,2120,被诅咒的塞雷布拉斯碎片,英魂,60,,,
6014042,60,4,2,1,238,2127,黑手碎片,英魂,60,,,
6015001,60,5,1,1,95,2006,暴风摄政王碎片,英魂,90,,,
6015002,60,5,1,1,95,2014,霜狼督军碎片,英魂,90,,,
6015003,60,5,1,1,95,2017,基丹碎片,英魂,90,,,
6015004,60,5,1,1,95,2026,山丘之王碎片,英魂,90,,,
6015005,60,5,1,1,95,2029,守望者碎片,英魂,90,,,
6015006,60,5,1,1,95,2030,刺客碎片,英魂,90,,,
6015007,60,5,1,1,95,2008,先知碎片,英魂,135,,,
6015008,60,5,1,1,95,2010,大法师碎片,英魂,135,,,
6015009,60,5,1,1,95,2013,灰舌死誓者碎片,英魂,135,,,
6015010,60,5,1,1,95,2024,暗矛巨魔碎片,英魂,90,,,
6015011,60,5,1,1,95,2005,银白十字军碎片,英魂,90,,,
6015012,60,5,1,1,95,2009,大主教碎片,英魂,90,,,
6015013,60,5,1,1,95,2015,天灾首领碎片,英魂,90,,,
6015014,60,5,1,1,95,2016,暮光首领碎片,英魂,135,,,
6015015,60,5,1,1,95,2021,符文图腾碎片,英魂,90,,,
6015016,60,5,1,1,95,2018,恐惧魔王碎片,英魂,90,,,
6015017,60,5,1,1,95,2023,盘牙女王碎片,英魂,90,,,
6015018,60,5,1,1,95,2003,血魔碎片,英魂,135,,,
6015019,60,5,2,1,94,2003,血魔碎片,英魂,270,,,
6015020,60,5,2,1,94,2006,暴风摄政王碎片,英魂,180,,,
6015021,60,5,2,1,94,2014,霜狼督军碎片,英魂,180,,,
6015022,60,5,2,1,94,2017,基丹碎片,英魂,180,,,
6015023,60,5,2,1,94,2026,山丘之王碎片,英魂,180,,,
6015024,60,5,2,1,94,2029,守望者碎片,英魂,180,,,
6015025,60,5,2,1,94,2030,刺客碎片,英魂,180,,,
6015026,60,5,2,1,94,2008,先知碎片,英魂,270,,,
6015027,60,5,2,1,94,2024,暗矛巨魔碎片,英魂,180,,,
6015028,60,5,2,1,94,2005,银白十字军碎片,英魂,180,,,
6015029,60,5,2,1,94,2009,大主教碎片,英魂,180,,,
6015030,60,5,2,1,94,2015,天灾首领碎片,英魂,180,,,
6015031,60,5,2,1,94,2010,大法师碎片,英魂,270,,,
6015032,60,5,2,1,94,2013,灰舌死誓者碎片,英魂,270,,,
6015033,60,5,2,1,94,2016,暮光首领碎片,英魂,270,,,
6015034,60,5,2,1,94,2021,符文图腾碎片,英魂,180,,,
6015035,60,5,2,1,94,2018,恐惧魔王碎片,英魂,180,,,
6015036,60,5,2,1,94,2023,盘牙女王碎片,英魂,180,,,
6015037,60,5,5,1,34,2006,暴风摄政王碎片,英魂,450,,,
6015038,60,5,5,1,34,2014,霜狼督军碎片,英魂,450,,,
6015039,60,5,5,1,34,2017,基丹碎片,英魂,450,,,
6015040,60,5,5,1,33,2026,山丘之王碎片,英魂,450,,,
6015041,60,5,5,1,33,2029,守望者碎片,英魂,450,,,
6015042,60,5,5,1,33,2030,刺客碎片,英魂,450,,,
6015043,60,5,5,1,33,2008,先知碎片,英魂,675,,,
6015044,60,5,5,1,33,2024,暗矛巨魔碎片,英魂,450,,,
6015045,60,5,5,1,33,2005,银白十字军碎片,英魂,450,,,
6015046,60,5,5,1,33,2015,天灾首领碎片,英魂,450,,,
6015047,60,5,5,1,33,2009,大主教碎片,英魂,450,,,
6015048,60,5,5,1,33,2010,大法师碎片,英魂,675,,,
6015049,60,5,5,1,33,2013,灰舌死誓者碎片,英魂,675,,,
6015050,60,5,5,1,33,2016,暮光首领碎片,英魂,675,,,
